order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO47256,102,5418,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47258,104,2299,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47259,103,2352,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47260,103,2234,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47261,81,15306,2012-02-19,2012-02-26,2012-03-02,2049,1,2049
SO47262,105,10561,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47263,79,1590,2012-02-19,2012-02-26,2012-03-02,2049,1,2049
SO47265,103,2251,2012-02-20,2012-02-27,2012-03-03,2182,1,2182
SO47266,104,10556,2012-02-20,2012-02-27,2012-03-03,2182,1,2182
SO47267,82,1675,2012-02-20,2012-02-27,2012-03-03,2071,1,2071
SO47268,103,10403,2012-02-20,2012-02-27,2012-03-03,2182,1,2182
SO47269,81,17513,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47270,80,17520,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47271,97,7141,2012-02-21,2012-02-28,2012-03-04,1000,1,1000
SO47272,109,18014,2012-02-21,2012-02-28,2012-03-04,2182,1,2182
SO47275,11,8077,2012-02-21,2012-02-28,2012-03-04,783,1,783
SO47276,13,4290,2012-02-21,2012-02-28,2012-03-04,783,1,783
SO47277,109,10220,2012-02-21,2012-02-28,2012-03-04,2182,1,2182
SO47278,105,10405,2012-02-21,2012-02-28,2012-03-04,2182,1,2182
SO47279,81,1681,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47280,82,616,2012-02-22,2012-02-29,2012-03-05,2071,1,2071
SO47281,101,6100,2012-02-22,2012-02-29,2012-03-05,1000,1,1000
SO47282,97,8259,2012-02-22,2012-02-29,2012-03-05,1000,1,1000
SO47283,102,4656,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47285,102,18136,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47286,18,8945,2012-02-22,2012-02-29,2012-03-05,783,1,783
SO47287,103,2281,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47288,102,2354,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47289,80,15298,2012-02-22,2012-02-29,2012-03-05,2049,1,2049
SO47291,109,5319,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47292,105,2812,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47293,99,8193,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47294,98,7140,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47295,100,3006,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47296,99,3025,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47297,104,2386,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47298,109,2404,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47300,16,9718,2012-02-23,2012-03-01,2012-03-06,783,1,783
SO47301,79,15293,2012-02-23,2012-03-01,2012-03-06,2049,1,2049
SO47302,80,1671,2012-02-23,2012-03-01,2012-03-06,2049,1,2049
SO47303,21,15030,2012-02-23,2012-03-01,2012-03-06,783,1,783
SO47304,105,5273,2012-02-24,2012-03-02,2012-03-07,2182,1,2182
SO47307,15,9712,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47308,17,9719,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47309,104,2317,2012-02-24,2012-03-02,2012-03-07,2182,1,2182
SO47310,83,15304,2012-02-24,2012-03-02,2012-03-07,2071,1,2071
SO47311,14,4253,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47312,14,4281,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47313,102,10232,2012-02-24,2012-03-02,2012-03-07,2182,1,2182
SO47314,81,1674,2012-02-24,2012-03-02,2012-03-07,2049,1,2049
SO47315,105,2841,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47317,105,3155,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47318,103,2274,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47320,104,2316,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47321,102,2355,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47322,13,4288,2012-02-25,2012-03-03,2012-03-08,783,1,783
SO47323,81,17530,2012-02-26,2012-03-04,2012-03-09,2049,1,2049
SO47324,104,2401,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47325,102,2279,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47326,105,2289,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47327,104,2305,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47328,80,1682,2012-02-26,2012-03-04,2012-03-09,2049,1,2049
SO47329,105,2368,2012-02-27,2012-03-05,2012-03-10,2182,1,2182
SO47331,14,9808,2012-02-27,2012-03-05,2012-03-10,783,1,783
SO47332,84,9351,2012-02-27,2012-03-05,2012-03-10,2071,1,2071
SO47335,84,1582,2012-02-27,2012-03-05,2012-03-10,2071,1,2071
SO47336,11,15028,2012-02-27,2012-03-05,2012-03-10,783,1,783
SO47337,83,17521,2012-02-28,2012-03-06,2012-03-11,2071,1,2071
SO47338,102,5278,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47339,109,4627,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47342,80,15305,2012-02-28,2012-03-06,2012-03-11,2049,1,2049
SO47343,105,10554,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47344,83,1687,2012-02-28,2012-03-06,2012-03-11,2071,1,2071
SO47345,84,1584,2012-02-28,2012-03-06,2012-03-11,2071,1,2071
SO47346,80,1586,2012-02-28,2012-03-06,2012-03-11,2049,1,2049
SO47347,20,15026,2012-02-28,2012-03-06,2012-03-11,783,1,783
SO47348,19,15029,2012-02-28,2012-03-06,2012-03-11,783,1,783
SO47460,20,8256,2012-02-29,2012-03-07,2012-03-12,783,1,783
SO47461,84,15321,2012-02-29,2012-03-07,2012-03-12,2071,1,2071
SO47462,103,4927,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47463,102,3204,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47465,12,4304,2012-03-01,2012-03-08,2012-03-13,783,1,783
SO47466,97,13888,2012-03-01,2012-03-08,2012-03-13,1000,1,1000
SO47467,109,2447,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47468,18,15153,2012-03-01,2012-03-08,2012-03-13,783,1,783
SO47469,98,8302,2012-03-02,2012-03-09,2012-03-14,1000,1,1000
SO47470,79,17686,2012-03-02,2012-03-09,2012-03-14,2049,1,2049
SO47472,105,2439,2012-03-02,2012-03-09,2012-03-14,2182,1,2182
SO47474,105,10894,2012-03-02,2012-03-09,2012-03-14,2182,1,2182
SO47476,82,1694,2012-03-02,2012-03-09,2012-03-14,2071,1,2071
SO47477,82,17561,2012-03-03,2012-03-10,2012-03-15,2071,1,2071
SO47478,22,9812,2012-03-03,2012-03-10,2012-03-15,783,1,783
SO47479,19,9833,2012-03-03,2012-03-10,2012-03-15,783,1,783
SO47480,109,10569,2012-03-03,2012-03-10,2012-03-15,2182,1,2182
SO47481,102,10900,2012-03-03,2012-03-10,2012-03-15,2182,1,2182
SO47483,105,3425,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47484,109,5453,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47485,109,3525,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47486,104,3539,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47487,104,5428,2012-03-05,2012-03-12,2012-03-17,2182,1,2182
SO47488,105,2427,2012-03-05,2012-03-12,2012-03-17,2182,1,2182
SO47490,109,10896,2012-03-05,2012-03-12,2012-03-17,2182,1,2182
SO47492,15,8182,2012-03-06,2012-03-13,2012-03-18,783,1,783
SO47493,79,17570,2012-03-07,2012-03-14,2012-03-19,2049,1,2049
SO47494,102,4928,2012-03-07,2012-03-14,2012-03-19,2182,1,2182
SO47496,109,5471,2012-03-07,2012-03-14,2012-03-19,2182,1,2182
SO47498,22,16072,2012-03-07,2012-03-14,2012-03-19,783,1,783
SO47499,104,10573,2012-03-07,2012-03-14,2012-03-19,2182,1,2182
SO47501,80,1215,2012-03-07,2012-03-14,2012-03-19,2049,1,2049
SO47502,98,8279,2012-03-08,2012-03-15,2012-03-20,1000,1,1000
SO47503,98,8300,2012-03-08,2012-03-15,2012-03-20,1000,1,1000
SO47504,80,606,2012-03-08,2012-03-15,2012-03-20,2049,1,2049
SO47505,82,15308,2012-03-08,2012-03-15,2012-03-20,2071,1,2071
SO47506,83,15325,2012-03-08,2012-03-15,2012-03-20,2071,1,2071
SO47507,14,4312,2012-03-08,2012-03-15,2012-03-20,783,1,783
SO47510,82,1689,2012-03-08,2012-03-15,2012-03-20,2071,1,2071
SO47511,103,3201,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47512,102,5447,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47514,104,4685,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47515,83,15309,2012-03-09,2012-03-16,2012-03-21,2071,1,2071
SO47516,81,15310,2012-03-09,2012-03-16,2012-03-21,2049,1,2049
SO47517,13,4309,2012-03-09,2012-03-16,2012-03-21,783,1,783
SO47518,102,10947,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47519,16,15154,2012-03-09,2012-03-16,2012-03-21,783,1,783
SO47520,101,8264,2012-03-10,2012-03-17,2012-03-22,1000,1,1000
SO47522,100,3090,2012-03-10,2012-03-17,2012-03-22,1000,1,1000
SO47523,109,2444,2012-03-10,2012-03-17,2012-03-22,2182,1,2182
SO47525,105,10890,2012-03-10,2012-03-17,2012-03-22,2182,1,2182
SO47526,83,1216,2012-03-10,2012-03-17,2012-03-22,2071,1,2071
SO47527,80,17560,2012-03-10,2012-03-17,2012-03-22,2049,1,2049
SO47528,82,599,2012-03-11,2012-03-18,2012-03-23,2071,1,2071
SO47529,104,2430,2012-03-11,2012-03-18,2012-03-23,2182,1,2182
SO47530,18,4313,2012-03-11,2012-03-18,2012-03-23,783,1,783
SO47531,11,4326,2012-03-11,2012-03-18,2012-03-23,783,1,783
SO47532,98,13889,2012-03-11,2012-03-18,2012-03-23,1000,1,1000
SO47533,109,10887,2012-03-11,2012-03-18,2012-03-23,2182,1,2182
SO47534,18,15149,2012-03-11,2012-03-18,2012-03-23,783,1,783
SO47535,99,3084,2012-03-12,2012-03-19,2012-03-24,1000,1,1000
SO47536,100,3089,2012-03-12,2012-03-19,2012-03-24,1000,1,1000
SO47537,109,2437,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47538,105,2450,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47539,18,9825,2012-03-12,2012-03-19,2012-03-24,783,1,783
SO47540,81,15327,2012-03-12,2012-03-19,2012-03-24,2049,1,2049
SO47541,12,4315,2012-03-12,2012-03-19,2012-03-24,783,1,783
SO47542,102,10572,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47543,104,10957,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47544,79,1695,2012-03-12,2012-03-19,2012-03-24,2049,1,2049
SO47545,83,17554,2012-03-12,2012-03-19,2012-03-24,2071,1,2071
SO47546,80,17684,2012-03-13,2012-03-20,2012-03-25,2049,1,2049
SO47547,14,9167,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47548,19,9835,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47549,13,8257,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47550,16,4291,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47551,109,10879,2012-03-13,2012-03-20,2012-03-25,2182,1,2182
SO47553,83,1699,2012-03-13,2012-03-20,2012-03-25,2071,1,2071
SO47554,81,1223,2012-03-13,2012-03-20,2012-03-25,2049,1,2049
SO47556,105,3702,2012-03-14,2012-03-21,2012-03-26,2182,1,2182
SO47557,104,2432,2012-03-14,2012-03-21,2012-03-26,2182,1,2182
SO47559,81,1700,2012-03-14,2012-03-21,2012-03-26,2049,1,2049
SO47560,22,16054,2012-03-15,2012-03-22,2012-03-27,783,1,783
SO47561,20,4329,2012-03-15,2012-03-22,2012-03-27,783,1,783
SO47562,104,10945,2012-03-15,2012-03-22,2012-03-27,2182,1,2182
SO47564,84,1211,2012-03-15,2012-03-22,2012-03-27,2071,1,2071
SO47565,104,4698,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47566,101,13614,2012-03-16,2012-03-23,2012-03-28,1000,1,1000
SO47567,105,10571,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47568,103,10886,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47569,105,10960,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47570,82,17563,2012-03-17,2012-03-24,2012-03-29,2071,1,2071
SO47571,104,3186,2012-03-17,2012-03-24,2012-03-29,2182,1,2182
SO47574,14,9172,2012-03-17,2012-03-24,2012-03-29,783,1,783
SO47575,81,15316,2012-03-17,2012-03-24,2012-03-29,2049,1,2049
SO47576,104,10878,2012-03-17,2012-03-24,2012-03-29,2182,1,2182
SO47578,82,1688,2012-03-17,2012-03-24,2012-03-29,2071,1,2071
SO47579,109,5198,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47580,101,3081,2012-03-18,2012-03-25,2012-03-30,1000,1,1000
SO47581,103,18153,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47582,102,2434,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47583,105,2443,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47584,12,8195,2012-03-18,2012-03-25,2012-03-30,783,1,783
SO47585,18,4321,2012-03-18,2012-03-25,2012-03-30,783,1,783
SO47586,17,4323,2012-03-18,2012-03-25,2012-03-30,783,1,783
SO47587,109,10875,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47588,105,5429,2012-03-19,2012-03-26,2012-03-31,2182,1,2182
SO47589,98,3037,2012-03-19,2012-03-26,2012-03-31,1000,1,1000
SO47590,84,15313,2012-03-19,2012-03-26,2012-03-31,2071,1,2071
SO47591,80,15314,2012-03-19,2012-03-26,2012-03-31,2049,1,2049
SO47592,99,13615,2012-03-19,2012-03-26,2012-03-31,1000,1,1000
SO47593,22,15136,2012-03-19,2012-03-26,2012-03-31,783,1,783
SO47594,13,15155,2012-03-19,2012-03-26,2012-03-31,783,1,783
SO47596,102,5200,2012-03-20,2012-03-27,2012-04-01,2182,1,2182
SO47597,102,14972,2012-03-20,2012-03-27,2012-04-01,2182,1,2182
SO47598,79,15307,2012-03-20,2012-03-27,2012-04-01,2049,1,2049
SO47599,81,15328,2012-03-20,2012-03-27,2012-04-01,2049,1,2049
SO47600,101,6189,2012-03-21,2012-03-28,2012-04-02,1000,1,1000
SO47601,105,3193,2012-03-21,2012-03-28,2012-04-02,2182,1,2182
SO47602,21,8175,2012-03-21,2012-03-28,2012-04-02,783,1,783
SO47603,105,10563,2012-03-21,2012-03-28,2012-04-02,2182,1,2182
SO47604,103,10877,2012-03-21,2012-03-28,2012-04-02,2182,1,2182
SO47605,101,6188,2012-03-22,2012-03-29,2012-04-03,1000,1,1000
SO47606,103,4929,2012-03-22,2012-03-29,2012-04-03,2182,1,2182
SO47607,101,3082,2012-03-22,2012-03-29,2012-04-03,1000,1,1000
SO47608,82,15323,2012-03-22,2012-03-29,2012-04-03,2071,1,2071
SO47609,15,4310,2012-03-22,2012-03-29,2012-04-03,783,1,783
SO47610,11,16076,2012-03-22,2012-03-29,2012-04-03,783,1,783
SO47611,19,15141,2012-03-22,2012-03-29,2012-04-03,783,1,783
SO47613,100,3038,2012-03-23,2012-03-30,2012-04-04,1000,1,1000
SO47614,19,4303,2012-03-23,2012-03-30,2012-04-04,783,1,783
SO47615,13,4330,2012-03-23,2012-03-30,2012-04-04,783,1,783
SO47616,109,10874,2012-03-23,2012-03-30,2012-04-04,2182,1,2182
SO47617,104,10944,2012-03-23,2012-03-30,2012-04-04,2182,1,2182
SO47618,105,10948,2012-03-23,2012-03-30,2012-04-04,2182,1,2182
SO47619,84,1690,2012-03-23,2012-03-30,2012-04-04,2071,1,2071
SO47620,82,1240,2012-03-23,2012-03-30,2012-04-04,2071,1,2071
SO47621,99,3045,2012-03-24,2012-03-31,2012-04-05,1000,1,1000
SO47622,11,9838,2012-03-24,2012-03-31,2012-04-05,783,1,783
SO47624,109,10950,2012-03-24,2012-03-31,2012-04-05,2182,1,2182
SO47625,104,10959,2012-03-24,2012-03-31,2012-04-05,2182,1,2182
SO47626,20,15151,2012-03-24,2012-03-31,2012-04-05,783,1,783
SO47630,83,15312,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47631,82,15326,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47632,13,16061,2012-03-25,2012-04-01,2012-04-06,783,1,783
SO47633,109,10895,2012-03-25,2012-04-01,2012-04-06,2182,1,2182
SO47634,84,571,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47635,83,1217,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47636,19,15143,2012-03-25,2012-04-01,2012-04-06,783,1,783
SO47637,109,2448,2012-03-26,2012-04-02,2012-04-07,2182,1,2182
SO47638,81,15320,2012-03-26,2012-04-02,2012-04-07,2049,1,2049
SO47639,18,4322,2012-03-26,2012-04-02,2012-04-07,783,1,783
SO47640,83,15318,2012-03-27,2012-04-03,2012-04-08,2071,1,2071
SO47641,20,16063,2012-03-27,2012-04-03,2012-04-08,783,1,783
SO47642,98,6110,2012-03-28,2012-04-04,2012-04-09,1000,1,1000
SO47643,101,8291,2012-03-28,2012-04-04,2012-04-09,1000,1,1000
SO47644,103,4694,2012-03-28,2012-04-04,2012-04-09,2182,1,2182
SO47645,103,3556,2012-03-28,2012-04-04,2012-04-09,2182,1,2182
SO47646,82,9374,2012-03-28,2012-04-04,2012-04-09,2071,1,2071
SO47648,84,1264,2012-03-28,2012-04-04,2012-04-09,2071,1,2071
SO47649,104,5448,2012-03-29,2012-04-05,2012-04-10,2182,1,2182
SO47651,104,14912,2012-03-29,2012-04-05,2012-04-10,2182,1,2182
SO47652,14,9826,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47653,22,9164,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47654,100,13616,2012-03-29,2012-04-05,2012-04-10,1000,1,1000
SO47655,99,13890,2012-03-29,2012-04-05,2012-04-10,1000,1,1000
SO47657,17,15139,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47731,81,1284,2012-03-30,2012-04-06,2012-04-11,2049,1,2049
SO47733,103,2462,2012-03-30,2012-04-06,2012-04-11,2182,1,2182
SO47734,14,4334,2012-03-30,2012-04-06,2012-04-11,783,1,783
SO47735,13,16085,2012-03-30,2012-04-06,2012-04-11,783,1,783
SO47736,79,1706,2012-03-30,2012-04-06,2012-04-11,2049,1,2049
SO47737,84,2019,2012-03-30,2012-04-06,2012-04-11,2071,1,2071
SO47738,17,15166,2012-03-30,2012-04-06,2012-04-11,783,1,783
SO47739,18,9840,2012-03-31,2012-04-07,2012-04-12,783,1,783
SO47740,22,4338,2012-03-31,2012-04-07,2012-04-12,783,1,783
SO47741,16,4344,2012-03-31,2012-04-07,2012-04-12,783,1,783
SO47742,103,11181,2012-03-31,2012-04-07,2012-04-12,2182,1,2182
SO47743,81,1989,2012-03-31,2012-04-07,2012-04-12,2049,1,2049
SO47744,80,1990,2012-03-31,2012-04-07,2012-04-12,2049,1,2049
SO47745,80,1999,2012-03-31,2012-04-07,2012-04-12,2049,1,2049
SO47746,79,2023,2012-03-31,2012-04-07,2012-04-12,2049,1,2049
SO47747,109,5254,2012-04-01,2012-04-08,2012-04-13,2182,1,2182
SO47748,82,15486,2012-04-01,2012-04-08,2012-04-13,2071,1,2071
SO47749,109,11173,2012-04-01,2012-04-08,2012-04-13,2182,1,2182
SO47752,104,10995,2012-04-01,2012-04-08,2012-04-13,2182,1,2182
SO47753,80,2021,2012-04-01,2012-04-08,2012-04-13,2049,1,2049
SO47754,101,3105,2012-04-02,2012-04-09,2012-04-14,1000,1,1000
SO47755,100,6196,2012-04-02,2012-04-09,2012-04-14,1000,1,1000
SO47756,83,1273,2012-04-02,2012-04-09,2012-04-14,2071,1,2071
SO47757,105,5531,2012-04-02,2012-04-09,2012-04-14,2182,1,2182
SO47758,109,5551,2012-04-02,2012-04-09,2012-04-14,2182,1,2182
SO47759,103,3774,2012-04-02,2012-04-09,2012-04-14,2182,1,2182
SO47760,109,2483,2012-04-02,2012-04-09,2012-04-14,2182,1,2182
SO47761,22,9549,2012-04-03,2012-04-10,2012-04-15,783,1,783
SO47762,82,15331,2012-04-03,2012-04-10,2012-04-15,2071,1,2071
SO47763,105,11171,2012-04-03,2012-04-10,2012-04-15,2182,1,2182
SO47764,84,17712,2012-04-04,2012-04-11,2012-04-16,2071,1,2071
SO47765,80,15344,2012-04-04,2012-04-11,2012-04-16,2049,1,2049
SO47766,79,15330,2012-04-04,2012-04-11,2012-04-16,2049,1,2049
SO47767,97,13903,2012-04-04,2012-04-11,2012-04-16,1000,1,1000
SO47768,109,10986,2012-04-04,2012-04-11,2012-04-16,2182,1,2182
SO47769,80,1704,2012-04-04,2012-04-11,2012-04-16,2049,1,2049
SO47770,13,15376,2012-04-04,2012-04-11,2012-04-16,783,1,783
SO47771,104,11182,2012-04-05,2012-04-12,2012-04-17,2182,1,2182
SO47773,22,4346,2012-04-05,2012-04-12,2012-04-17,783,1,783
SO47774,14,4347,2012-04-05,2012-04-12,2012-04-17,783,1,783
SO47776,82,2008,2012-04-05,2012-04-12,2012-04-17,2071,1,2071
SO47777,11,15163,2012-04-05,2012-04-12,2012-04-17,783,1,783
SO47778,83,1285,2012-04-06,2012-04-13,2012-04-18,2071,1,2071
SO47779,103,5270,2012-04-06,2012-04-13,2012-04-18,2182,1,2182
SO47780,97,3106,2012-04-06,2012-04-13,2012-04-18,1000,1,1000
SO47781,105,14992,2012-04-06,2012-04-13,2012-04-18,2182,1,2182
SO47782,104,11033,2012-04-06,2012-04-13,2012-04-18,2182,1,2182
SO47783,109,11198,2012-04-06,2012-04-13,2012-04-18,2182,1,2182
SO47784,84,2079,2012-04-06,2012-04-13,2012-04-18,2071,1,2071
SO47785,84,17709,2012-04-07,2012-04-14,2012-04-19,2071,1,2071
SO47788,105,5547,2012-04-08,2012-04-15,2012-04-20,2182,1,2182
SO47789,103,2454,2012-04-08,2012-04-15,2012-04-20,2182,1,2182
SO47790,109,11174,2012-04-08,2012-04-15,2012-04-20,2182,1,2182
SO47791,79,2037,2012-04-08,2012-04-15,2012-04-20,2049,1,2049
SO47794,83,9376,2012-04-09,2012-04-16,2012-04-21,2071,1,2071
SO47795,105,11005,2012-04-09,2012-04-16,2012-04-21,2182,1,2182
SO47796,109,10980,2012-04-09,2012-04-16,2012-04-21,2182,1,2182
SO47797,109,10987,2012-04-09,2012-04-16,2012-04-21,2182,1,2182
SO47798,83,2001,2012-04-09,2012-04-16,2012-04-21,2071,1,2071
SO47799,80,1265,2012-04-10,2012-04-17,2012-04-22,2049,1,2049
SO47800,102,3799,2012-04-10,2012-04-17,2012-04-22,2182,1,2182
SO47801,18,9556,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO47802,12,9851,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO47803,105,11001,2012-04-10,2012-04-17,2012-04-22,2182,1,2182
SO47805,105,11199,2012-04-10,2012-04-17,2012-04-22,2182,1,2182
SO47806,12,4349,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO47807,105,5576,2012-04-10,2012-04-17,2012-04-22,2182,1,2182
SO47808,13,15162,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO47809,11,15188,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO47810,14,15205,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO47811,82,1272,2012-04-11,2012-04-18,2012-04-23,2071,1,2071
SO47812,104,5253,2012-04-11,2012-04-18,2012-04-23,2182,1,2182
SO47813,98,3099,2012-04-11,2012-04-18,2012-04-23,1000,1,1000
SO47814,80,15339,2012-04-11,2012-04-18,2012-04-23,2049,1,2049
SO47815,109,11034,2012-04-11,2012-04-18,2012-04-23,2182,1,2182
SO47817,109,11201,2012-04-11,2012-04-18,2012-04-23,2182,1,2182
SO47818,22,4365,2012-04-11,2012-04-18,2012-04-23,783,1,783
SO47819,103,10969,2012-04-11,2012-04-18,2012-04-23,2182,1,2182
SO47820,82,2026,2012-04-11,2012-04-18,2012-04-23,2071,1,2071
SO47821,82,2039,2012-04-11,2012-04-18,2012-04-23,2071,1,2071
SO47822,83,2052,2012-04-11,2012-04-18,2012-04-23,2071,1,2071
SO47823,16,15161,2012-04-11,2012-04-18,2012-04-23,783,1,783
SO47825,20,9561,2012-04-12,2012-04-19,2012-04-24,783,1,783
SO47829,82,1707,2012-04-12,2012-04-19,2012-04-24,2071,1,2071
SO47830,98,8309,2012-04-13,2012-04-20,2012-04-25,1000,1,1000
SO47831,81,1282,2012-04-13,2012-04-20,2012-04-25,2049,1,2049
SO47833,102,11032,2012-04-13,2012-04-20,2012-04-25,2182,1,2182
SO47834,103,11197,2012-04-13,2012-04-20,2012-04-25,2182,1,2182
SO47835,98,13905,2012-04-13,2012-04-20,2012-04-25,1000,1,1000
SO47836,84,17708,2012-04-14,2012-04-21,2012-04-26,2071,1,2071
SO47837,84,1278,2012-04-14,2012-04-21,2012-04-26,2071,1,2071
SO47838,109,2457,2012-04-14,2012-04-21,2012-04-26,2182,1,2182
SO47839,20,9839,2012-04-14,2012-04-21,2012-04-26,783,1,783
SO47840,15,9585,2012-04-14,2012-04-21,2012-04-26,783,1,783
SO47841,81,15491,2012-04-14,2012-04-21,2012-04-26,2049,1,2049
SO47842,21,4339,2012-04-14,2012-04-21,2012-04-26,783,1,783
SO47843,14,4340,2012-04-14,2012-04-21,2012-04-26,783,1,783
SO47844,109,10997,2012-04-14,2012-04-21,2012-04-26,2182,1,2182
SO47848,79,15329,2012-04-15,2012-04-22,2012-04-27,2049,1,2049
SO47849,21,4343,2012-04-15,2012-04-22,2012-04-27,783,1,783
SO47850,20,4351,2012-04-15,2012-04-22,2012-04-27,783,1,783
SO47851,79,15332,2012-04-16,2012-04-23,2012-04-28,2049,1,2049
SO47852,83,15343,2012-04-16,2012-04-23,2012-04-28,2071,1,2071
SO47853,81,15488,2012-04-16,2012-04-23,2012-04-28,2049,1,2049
SO47854,20,4342,2012-04-16,2012-04-23,2012-04-28,783,1,783
SO47855,83,1988,2012-04-16,2012-04-23,2012-04-28,2071,1,2071
SO47856,81,1996,2012-04-16,2012-04-23,2012-04-28,2049,1,2049
SO47857,80,2025,2012-04-16,2012-04-23,2012-04-28,2049,1,2049
SO47858,99,8303,2012-04-17,2012-04-24,2012-04-29,1000,1,1000
SO47859,79,17714,2012-04-17,2012-04-24,2012-04-29,2049,1,2049
SO47860,82,15340,2012-04-17,2012-04-24,2012-04-29,2071,1,2071
SO47861,84,9471,2012-04-17,2012-04-24,2012-04-29,2071,1,2071
SO47862,105,11200,2012-04-17,2012-04-24,2012-04-29,2182,1,2182
SO47863,21,4352,2012-04-17,2012-04-24,2012-04-29,783,1,783
SO47864,102,10967,2012-04-17,2012-04-24,2012-04-29,2182,1,2182
SO47865,82,1702,2012-04-17,2012-04-24,2012-04-29,2071,1,2071
SO47866,82,1991,2012-04-17,2012-04-24,2012-04-29,2071,1,2071
SO47867,80,1992,2012-04-17,2012-04-24,2012-04-29,2049,1,2049
